=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-29_10-52-5
====================================================================================
10:52:5 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
10:52:5 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
10:52:5 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
10:52:5 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
10:52:5 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
10:52:5 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
10:52:5 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
10:52:5 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
10:52:5 | [PermissionManager] Perm (MenuBansManager) has been registered!
10:52:5 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
10:52:5 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
10:52:5 | [PermissionManager] Perm (MenuWebHooks) has been registered!
10:52:5 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
10:52:5 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
10:52:5 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
10:52:5 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
10:52:5 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
10:52:5 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
10:52:5 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
10:52:5 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
10:52:5 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
10:52:5 | [PermissionManager] Adding Super Admin (76561198413928129)
10:52:5 | [PermissionManager] Adding Super Admin (76561198061747392)
10:52:5 | [PermissionManager] Adding Super Admin (76561198065207038)
10:52:5 | [PermissionManager] Loaded UserGroups.json
10:52:5 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
10:52:5 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
10:52:5 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
10:52:5 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
10:52:5 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
10:52:5 | Building Sets Loaded: 2
10:52:5 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
10:55:33 | Player "Mick" (steamId=76561198061747392) connected to server!
10:58:54 | "Mick" (steamid=76561198061747392) toggled godmode
10:58:56 | "Mick" (steamid=76561198061747392) toggled freecam
10:58:57 | "Mick" (steamid=76561198061747392) toggled freecam
10:59:40 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<6261.970215, 32.780682, 1898.469971>)
10:59:40 | "Mick": (steamid=76561198061747392) teleported to (pos=6261.97,0,1898.47)
10:59:46 | "Mick" (steamid=76561198061747392) toggled freecam
10:59:55 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5909.212402, 31.788591, 1987.187622>)
10:59:57 | Player "Miko" (steamId=76561198413928129) connected to server!
11:0:6 | "Miko" (steamid=76561198413928129) toggled godmode
11:0:14 | "Miko" (steamid=76561198413928129) toggled freecam
11:0:17 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6322.307617, 57.821716, 1705.797729>)
11:0:27 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6194.893555, 1.672585, 850.437073>)
11:0:39 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5785.318359, 34.303394, 991.729431>)
11:0:45 | "Miko" (steamid=76561198413928129) teleported to crosshair (pos=<8379.222656, 6.313730, 13309.357422>)
11:1:0 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6226.744141, 31.550005, 2437.481689>)
11:1:30 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<8215.211914, 3.844002, 1663.671143>)
11:1:33 | "Miko" (steamid=76561198413928129) toggled freecam
11:1:39 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<7838.980469, 118.078148, 1983.511108>)
11:2:58 | "Miko" (steamid=76561198413928129) Spawned Item: (TerritoryFlagKit)
11:3:11 | "Miko" (steamid=76561198413928129) toggled freecam
11:3:16 | "Miko" (steamid=76561198413928129) teleported to crosshair (pos=<7987.208984, 1.752634, 13682.501953>)
11:3:16 | "Miko" (steamid=76561198413928129) toggled freecam
11:4:8 | "Miko" (steamid=76561198413928129) deleted objects using ESP
11:4:12 | "Miko" (steamid=76561198413928129) toggled freecam
11:4:21 | "Miko" (steamid=76561198413928129) teleported to crosshair (pos=<8381.592773, 6.272171, 13329.356445>)
11:4:22 | "Miko" (steamid=76561198413928129) toggled freecam
11:10:39 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<6577.040039, 15.090000, 6318.419922>)
11:10:39 | "Mick": (steamid=76561198061747392) teleported to (pos=6577.04,0,6318.42)
11:10:42 | "Mick" (steamid=76561198061747392) toggled freecam
11:10:45 | "Mick" (steamid=76561198061747392) toggled freecam
11:10:50 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6560.721680, 58.060051, 6343.536621>)
11:10:50 | "Mick" (steamid=76561198061747392) toggled freecam
11:11:29 | Player "Miko" (steamId=76561198413928129) initiated disconnect process...
11:11:32 | Player "Miko" (steamId=76561198413928129) disconnected from server.
11:21:41 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
11:21:44 | Player "Mick" (steamId=76561198061747392) disconnected from server.
