=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-29_14-4-41
====================================================================================
14:4:41 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
14:4:41 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
14:4:41 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
14:4:41 | Building Sets Loaded: 2
14:4:41 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
14:9:11 | Player "Mick" (steamId=76561198061747392) connected to server!
14:9:57 | Player "Reg" (steamId=76561198062069505) connected to server!
14:21:15 | "Mick" (steamid=76561198061747392) Spawned Item: (SNAFUMagnum500)
14:21:27 | "Mick" (steamid=76561198061747392) deleted object "SNAFUMagnum500" (pos=<7495.003906, 28.041079, 3886.841553>)
14:21:28 | "Mick" (steamid=76561198061747392) deleted object "SNAFUMagnum500" (pos=<7495.004883, 28.041079, 3886.841309>)
14:21:33 | "Mick" (steamid=76561198061747392) deleted object "SNAFU_Ammo_500_SW" (pos=<7495.004883, 28.016581, 3886.831787>)
14:22:58 | "Mick" (steamid=76561198061747392) Spawned Item: (SNAFUChiappaRhino)
14:24:27 | "Mick" (steamid=76561198061747392) deleted object "SNAFUChiappaRhino" (pos=<7493.618164, 28.043718, 3886.673828>)
14:24:29 | "Mick" (steamid=76561198061747392) deleted object "Ammo_357" (pos=<7493.625488, 28.038807, 3886.677490>)
14:31:39 | "Mick" (steamid=76561198061747392) deleted object "SNAFUMagnum500" (pos=<7483.861328, 28.748539, 3876.596436>)
14:48:30 | Player "Reg" (steamId=76561198062069505) initiated disconnect process...
14:48:33 | Player "Reg" (steamId=76561198062069505) disconnected from server.
14:57:26 | "Mick" (steamid=76561198061747392) Spawned Item: (Fireplace)
14:57:35 | "Mick" (steamid=76561198061747392) Spawned Item: (Firewood)
14:57:35 | "Mick" (steamid=76561198061747392) Spawned Item: (Firewood)
14:57:35 | "Mick" (steamid=76561198061747392) Spawned Item: (Firewood)
14:57:41 | "Mick" (steamid=76561198061747392) deleted object "Firewood" (pos=<7472.408691, 29.172297, 3713.568848>)
15:0:51 | "Mick" (steamid=76561198061747392) deleted object "Fireplace" (pos=<7473.256836, 29.223467, 3711.502197>)
15:1:3 | "Mick" (steamid=76561198061747392) toggled freecam
15:1:30 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<7154.458008, 41.821754, 4788.139160>)
15:1:32 | "Mick" (steamid=76561198061747392) toggled freecam
15:2:1 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
15:2:4 | Player "Mick" (steamId=76561198061747392) disconnected from server.
