=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-5_10-41-1
====================================================================================
10:41:1 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
10:41:1 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
10:41:1 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
10:41:1 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
10:41:1 | [PermissionManager] Perm (MenuBansManager) has been registered!
10:41:1 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
10:41:1 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
10:41:1 | [PermissionManager] Perm (MenuWebHooks) has been registered!
10:41:1 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
10:41:1 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
10:41:1 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
10:41:1 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
10:41:1 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
10:41:1 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
10:41:1 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
10:41:1 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
10:41:1 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
10:41:1 | [PermissionManager] Adding Super Admin (76561198413928129)
10:41:1 | [PermissionManager] Adding Super Admin (76561198061747392)
10:41:1 | [PermissionManager] Loaded UserGroups.json
10:41:1 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
10:41:1 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
10:41:1 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
10:41:1 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
10:41:1 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
10:41:1 | Building Sets Loaded: 2
10:41:1 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
10:46:7 | Player "The Penguin Explorer" (steamId=76561198413928129) connected to server!
10:46:28 | "The Penguin Explorer" (steamid=76561198413928129) gave godmode to (steamid=76561198413928129)
10:46:29 | "The Penguin Explorer" (steamid=76561198413928129) gave unlimited ammo to (steamid=76561198413928129)
10:46:32 | "The Penguin Explorer" (steamid=76561198413928129) /heal used on: "The Penguin Explorer" (steamid=76561198413928129)
10:47:54 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:48:2 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5819.229004, 74.000031, 3362.813965>)
10:48:4 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:48:44 | Player "Mick" (steamId=76561198061747392) connected to server!
10:48:51 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:48:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5143.650879, 73.999992, 3184.581543>)
10:49:3 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:52:28 | Player "Prague" (steamId=76561198065207038) connected to server!
10:54:13 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:54:20 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5689.255371, 74.803215, 3044.710449>)
10:54:21 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:56:7 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<6330.979980, 20.934975, 6822.310059>)
10:56:7 | "The Penguin Explorer": (steamid=76561198413928129) teleported to (pos=6330.98,0,6822.31)
10:56:36 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:57:3 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
10:57:8 | Player "The Penguin Explorer" (steamId=76561198413928129) initiated disconnect process...
10:57:11 | Player "The Penguin Explorer" (steamId=76561198413928129) disconnected from server.
