=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-8_23-11-4
====================================================================================
23:11:4 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6059.884766, 14.296988, 1256.892212>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6059.930176, 14.297137, 1256.843262>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6059.977539, 14.297283, 1256.791748>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6060.026855, 14.296689, 1256.738770>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6060.073730, 14.295557, 1256.688477>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6060.429199, 14.288692, 1256.264282>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6060.669922, 14.285448, 1255.957275>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6060.916016, 14.285574, 1255.641357>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6061.172363, 14.285608, 1255.314941>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6061.422852, 14.285528, 1254.997559>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6061.656738, 14.285297, 1254.703613>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6062.102539, 14.282759, 1254.182495>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6062.460938, 14.280706, 1253.764038>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6062.782227, 14.278615, 1253.392944>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.014160, 14.277098, 1253.124756>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.178223, 14.276060, 1252.935303>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.303711, 14.275141, 1252.791870>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.401855, 14.274397, 1252.681152>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.481934, 14.273699, 1252.591797>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.725098, 14.272315, 1252.307983>)
23:17:49 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6063.854004, 14.271526, 1252.157104>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6064.295898, 14.290557, 1251.592651>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6064.621094, 14.311236, 1251.174683>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.117676, 14.453012, 1248.224243>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.300293, 14.463018, 1248.014282>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.354004, 14.466005, 1247.955933>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.400391, 14.468577, 1247.905640>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.449707, 14.471331, 1247.852417>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.496582, 14.473920, 1247.802124>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.540039, 14.476359, 1247.754761>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.586914, 14.478936, 1247.704468>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.633789, 14.481528, 1247.654297>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.774902, 14.490455, 1247.486450>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.820313, 14.494216, 1247.419556>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.874512, 14.498624, 1247.341309>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6067.937012, 14.503408, 1247.255005>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6068.467773, 14.540548, 1246.606201>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6068.935547, 14.573530, 1246.034424>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6069.360840, 14.603280, 1245.518188>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6069.701172, 14.627137, 1245.105591>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.009766, 14.648275, 1244.737305>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.233398, 14.663648, 1244.469971>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.403809, 14.675090, 1244.268433>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.536621, 14.684086, 1244.113159>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.637695, 14.690711, 1243.996582>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.718750, 14.696396, 1243.904419>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.844238, 14.706821, 1243.740479>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6070.928711, 14.713817, 1243.630249>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6072.581055, 14.843811, 1241.605225>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.174805, 14.891992, 1240.884033>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.381836, 14.908415, 1240.637451>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.469727, 14.915106, 1240.536743>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.527832, 14.919224, 1240.472656>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.575684, 14.922742, 1240.420532>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.629395, 14.926455, 1240.362793>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.678711, 14.930068, 1240.309448>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.722656, 14.933162, 1240.262085>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.845703, 14.942059, 1240.126953>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.860840, 14.943233, 1240.107910>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.894531, 14.946453, 1240.060547>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6073.928711, 14.949670, 1240.013550>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6074.424805, 14.987764, 1239.399780>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6074.866699, 15.021549, 1238.854126>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6075.338379, 15.057176, 1238.277832>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6075.717285, 15.085775, 1237.814941>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.041992, 15.110314, 1237.422729>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.276367, 15.129545, 1237.139282>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.451660, 15.143845, 1236.929443>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.585449, 15.154600, 1236.770996>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.731934, 15.165964, 1236.603516>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.818359, 15.172647, 1236.504028>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.891602, 15.178780, 1236.414795>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6076.930176, 15.181890, 1236.367798>)
23:17:50 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6077.486328, 15.225613, 1235.677856>)
23:17:51 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6077.750977, 15.244629, 1235.349854>)
23:17:51 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6079.455078, 15.366457, 1233.248413>)
23:17:51 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6085.027344, 15.574352, 1229.970215>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6086.181152, 15.608620, 1229.573608>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6086.543945, 15.633688, 1229.161499>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6086.932617, 15.660630, 1228.721558>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6087.331543, 15.688148, 1228.270996>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6087.719727, 15.712288, 1227.834473>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6088.083008, 15.730691, 1227.426514>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6088.402832, 15.745613, 1227.068970>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6088.677734, 15.758371, 1226.763428>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6088.905762, 15.768956, 1226.510010>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.087402, 15.777330, 1226.309570>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.231934, 15.783970, 1226.151001>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.348145, 15.789260, 1226.023560>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.442383, 15.793582, 1225.921631>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.520508, 15.797120, 1225.837280>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6089.588379, 15.800148, 1225.763916>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6090.287598, 15.838517, 1224.819336>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6090.634277, 15.857532, 1224.350586>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6090.807129, 15.866913, 1224.119873>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6090.912109, 15.871997, 1223.987549>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6091.552734, 15.885891, 1223.260742>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6091.794922, 15.891133, 1222.985596>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.284668, 15.900909, 1222.441650>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.436035, 15.903767, 1222.273926>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.500000, 15.904960, 1222.203857>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.554688, 15.905981, 1222.144531>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.749023, 15.909613, 1221.931641>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.792480, 15.910423, 1221.884277>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6092.998047, 15.914539, 1221.634277>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6093.121582, 15.917241, 1221.467529>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6093.260254, 15.920288, 1221.282837>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6093.405762, 15.923427, 1221.090454>)
23:17:52 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6093.727051, 15.929987, 1220.688965>)
23:17:56 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6109.253418, 16.101482, 1212.406982>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6112.961426, 16.135565, 1209.133057>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.347168, 16.136381, 1208.643677>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.486328, 16.136761, 1208.374756>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.503906, 16.136950, 1208.190796>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.429199, 16.137039, 1208.020020>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.347168, 16.137093, 1207.881348>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.257813, 16.137129, 1207.752319>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.204590, 16.137165, 1207.660156>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.208496, 16.137211, 1207.614380>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.229980, 16.137276, 1207.566162>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.274414, 16.137362, 1207.520020>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.326660, 16.137459, 1207.467651>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.367188, 16.137547, 1207.412842>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6113.708008, 16.139980, 1206.991943>)
23:17:57 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6114.005859, 16.140850, 1206.604980>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6118.242676, 15.959999, 1199.860352>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.229004, 15.960012, 1196.137939>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.350098, 15.960001, 1195.888184>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.452148, 15.960001, 1195.683960>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.535156, 15.959998, 1195.522583>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.604492, 15.959999, 1195.391846>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.664551, 15.959998, 1195.283569>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.716797, 15.959992, 1195.191528>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.763184, 15.960009, 1195.111938>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.806641, 15.959999, 1195.038330>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.847656, 15.959991, 1194.970459>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.887695, 15.960011, 1194.904297>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.927246, 15.960000, 1194.838623>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6120.964844, 15.960014, 1194.776245>)
23:17:58 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6121.985352, 15.959980, 1192.782349>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.386719, 15.960024, 1192.009399>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.520996, 15.960001, 1191.757935>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.702637, 15.959995, 1191.394775>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.742676, 15.960003, 1191.317749>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.781738, 15.959993, 1191.250000>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.956055, 15.959998, 1190.948364>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.979980, 15.959995, 1190.907837>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6122.980469, 15.959995, 1190.907837>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.056152, 15.959997, 1190.782227>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.062500, 15.960006, 1190.771484>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.074707, 15.960002, 1190.750488>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.283203, 15.959990, 1190.346436>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.479492, 15.959990, 1189.970459>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.654785, 15.959987, 1189.634766>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6123.960938, 15.960001, 1189.031128>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6124.206543, 15.959984, 1188.550415>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6124.406738, 15.959994, 1188.162476>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6124.566895, 15.959999, 1187.855469>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6124.689941, 15.959999, 1187.622803>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6124.902832, 15.960001, 1187.239990>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.036133, 15.959996, 1187.001465>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.116699, 15.959999, 1186.857666>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.181152, 15.959999, 1186.745239>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.231445, 15.960007, 1186.658325>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.277344, 15.960014, 1186.582153>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6125.318359, 15.959983, 1186.513794>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.032227, 15.960026, 1185.097290>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.326660, 15.959990, 1184.513916>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.461426, 15.959989, 1184.256836>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.533203, 15.959992, 1184.126099>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.578613, 15.959999, 1184.047607>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6126.617676, 15.959999, 1183.983154>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.070313, 15.960005, 1183.129761>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.174805, 15.960008, 1182.933838>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.223633, 15.960003, 1182.848267>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.401855, 15.959995, 1182.545166>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.429688, 15.960010, 1182.497925>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.429688, 15.960010, 1182.497925>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.630371, 15.959986, 1182.128052>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6127.862793, 15.960011, 1181.680176>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6128.101563, 15.960005, 1181.220459>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6128.341797, 15.959984, 1180.757935>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6128.573730, 15.959976, 1180.313721>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6128.789063, 15.959998, 1179.903442>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6128.986328, 15.959999, 1179.531128>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.155762, 15.959995, 1179.214355>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.294434, 15.959997, 1178.957886>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.408203, 15.959998, 1178.750000>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.499512, 15.960001, 1178.586548>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.653809, 15.960001, 1178.318726>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.749023, 15.960005, 1178.153687>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.874512, 15.960005, 1177.896851>)
23:17:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6129.941406, 15.959980, 1177.770142>)
23:18:6 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6154.621582, 25.814528, 1203.623779>)
23:18:7 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6154.536133, 20.054775, 1203.823975>)
23:18:12 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6155.471680, 31.381853, 1206.225708>)
23:18:16 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
23:18:20 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6157.517578, 31.381853, 1208.506104>)
23:18:22 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<6156.895996, 28.181841, 1207.941284>)
23:18:23 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
23:18:42 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<5393.549805, 73.975510, 3499.429932>)
23:18:42 | "The Penguin Explorer": (steamid=76561198413928129) teleported to (pos=5393.55,0,3499.43)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5389.158691, 73.999992, 3454.453857>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5393.692383, 74.000000, 3451.315186>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5393.958008, 74.000000, 3451.306641>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5394.205566, 73.999992, 3451.365234>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5394.430664, 73.999992, 3451.447266>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5394.651855, 74.000000, 3451.559814>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5394.850586, 74.000000, 3451.667969>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5395.025879, 74.000000, 3451.764648>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5395.196777, 74.000008, 3451.855225>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5395.358887, 74.000000, 3451.934814>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5395.529785, 73.999992, 3452.060303>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5395.719727, 74.000000, 3452.242676>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5398.403320, 74.000000, 3450.913086>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5399.363281, 74.000000, 3450.648193>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5399.692383, 74.000000, 3450.586670>)
23:19:3 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<5399.829590, 74.000000, 3450.574463>)
