=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-28_0-13-6
====================================================================================
0:13:6 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:13:6 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:13:6 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
0:13:6 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:13:6 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:13:6 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
0:13:6 | [PermissionManager] Adding Super Admin (76561198413928129)
0:13:6 | [PermissionManager] Adding Super Admin (76561198061747392)
0:13:6 | [PermissionManager] Loaded UserGroups.json
0:13:6 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:13:6 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:13:6 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:13:6 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:13:6 | Building Sets Loaded: 2
0:13:6 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
0:51:24 | Player "Demi" (steamId=76561199323457517) connected to server!
1:1:38 | Player "Demi" (steamId=76561199323457517) initiated disconnect process...
1:1:40 | Player "Demi" (steamId=76561199323457517) disconnected early from server (EXIT NOW).
1:1:41 | Player "Demi" (steamId=76561199323457517) disconnected from server.
4:8:18 | Player "Keidgos" (steamId=76561198144300120) connected to server!
4:30:57 | Player "Timofff" (steamId=76561198038105253) connected to server!
4:35:1 | Player "Timofff" (steamId=76561198038105253) initiated disconnect process...
4:35:4 | Player "Timofff" (steamId=76561198038105253) disconnected from server.
4:41:56 | Player "Keidgos" (steamId=76561198144300120) initiated disconnect process...
4:41:59 | Player "Keidgos" (steamId=76561198144300120) disconnected from server.
4:52:25 | Player "Keidgos" (steamId=76561198144300120) connected to server!
5:7:4 | Player "Keidgos" (steamId=76561198144300120) initiated disconnect process...
5:7:7 | Player "Keidgos" (steamId=76561198144300120) disconnected from server.
5:19:39 | Player "Keidgos" (steamId=76561198144300120) connected to server!
5:23:49 | Player "-El Barto-" (steamId=76561198057871591) connected to server!
5:24:37 | Player "OZZY" (steamId=76561198268058184) connected to server!
5:24:50 | Player "OZZY" (steamId=76561198268058184) initiated disconnect process...
5:24:52 | Player "-El Barto-" (steamId=76561198057871591) initiated disconnect process...
5:24:52 | Player "OZZY" (steamId=76561198268058184) disconnected early from server (EXIT NOW).
5:24:53 | Player "-El Barto-" (steamId=76561198057871591) disconnected early from server (EXIT NOW).
5:24:53 | Player "OZZY" (steamId=76561198268058184) disconnected from server.
5:24:55 | Player "-El Barto-" (steamId=76561198057871591) disconnected from server.
6:52:42 | Player "Kyrie" (steamId=76561198892824085) connected to server!
7:51:40 | Player "Mick" (steamId=76561198061747392) connected to server!
8:1:42 | Player "Prague" (steamId=76561198065207038) connected to server!
8:19:7 | Player "Keidgos" (steamId=76561198144300120) initiated disconnect process...
8:19:10 | Player "Keidgos" (steamId=76561198144300120) disconnected from server.
8:19:30 | "Mick" (steamid=76561198061747392) deleted object "CanisterGasoline" (pos=<6567.252930, 15.292577, 6317.766602>)
8:20:10 | Player "Keidgos" (steamId=76561198144300120) connected to server!
8:46:9 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
8:46:10 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
8:46:12 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
8:47:31 | Player "Keidgos" (steamId=76561198144300120) initiated disconnect process...
8:47:34 | Player "Keidgos" (steamId=76561198144300120) disconnected from server.
8:53:57 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
8:54:0 | Player "Mick" (steamId=76561198061747392) disconnected from server.
8:54:29 | Player "Mick" (steamId=76561198061747392) connected to server!
10:41:56 | Player "The Penguin Explorer" (steamId=76561199380565467) connected to server!
10:54:57 | Player "Timofff" (steamId=76561198038105253) connected to server!
11:17:21 | Player "Timofff" (steamId=76561198038105253) initiated disconnect process...
11:17:23 | Player "Timofff" (steamId=76561198038105253) disconnected early from server (EXIT NOW).
11:17:24 | Player "Timofff" (steamId=76561198038105253) disconnected from server.
11:53:38 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
11:53:41 | Player "Mick" (steamId=76561198061747392) disconnected from server.
12:10:47 | Player "The Penguin Explorer" (steamId=76561199380565467) initiated disconnect process...
12:10:47 | Player "Prague" (steamId=76561198065207038) initiated disconnect process...
