=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-20_0-13-0
====================================================================================
0:13:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:13:0 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:13:0 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:13:0 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:13:0 | Building Sets Loaded: 2
0:13:0 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
0:17:19 | Player "ralph wiggum" (steamId=76561199365795662) connected to server!
0:28:2 | Player "Miko" (steamId=76561199380565467) connected to server!
0:37:48 | Player "ralph wiggum" (steamId=76561199365795662) initiated disconnect process...
0:37:51 | Player "ralph wiggum" (steamId=76561199365795662) disconnected from server.
0:48:0 | Player "Miko" (steamId=76561199380565467) initiated disconnect process...
0:48:3 | Player "Miko" (steamId=76561199380565467) disconnected from server.
0:52:50 | Player "ralph wiggum" (steamId=76561199365795662) connected to server!
1:53:24 | Player "Kyrie" (steamId=76561198892824085) connected to server!
2:9:9 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
2:9:9 | Player "ralph wiggum" (steamId=76561199365795662) initiated disconnect process...
