=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-30_0-13-4
====================================================================================
0:13:4 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:13:4 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
0:13:4 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:13:4 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:13:4 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
0:13:4 | [PermissionManager] Adding Super Admin (76561198413928129)
0:13:4 | [PermissionManager] Adding Super Admin (76561198061747392)
0:13:4 | [PermissionManager] Adding Super Admin (76561198065207038)
0:13:4 | [PermissionManager] Loaded UserGroups.json
0:13:4 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:13:4 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:13:4 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:13:4 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:13:4 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:13:4 | Building Sets Loaded: 2
0:13:4 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
0:15:10 | Player "Paul " (steamId=76561198121111197) connected to server!
1:42:51 | Player "KOG" (steamId=76561198104966670) connected to server!
1:49:43 | Player "KOG" (steamId=76561198104966670) initiated disconnect process...
1:49:46 | Player "KOG" (steamId=76561198104966670) disconnected from server.
2:0:38 | Player "KOG" (steamId=76561198104966670) connected to server!
2:6:32 | Player "KOG" (steamId=76561198104966670) initiated disconnect process...
2:6:35 | Player "KOG" (steamId=76561198104966670) disconnected early from server (EXIT NOW).
2:6:35 | Player "KOG" (steamId=76561198104966670) disconnected from server.
2:9:46 | Player "Paul " (steamId=76561198121111197) initiated disconnect process...
2:9:49 | Player "Paul " (steamId=76561198121111197) disconnected from server.
2:15:58 | Player "Nouvo" (steamId=76561198826221661) connected to server!
2:25:54 | Player "Paul " (steamId=76561198121111197) connected to server!
2:41:22 | Player "Paul " (steamId=76561198121111197) initiated disconnect process...
2:41:23 | Player "Paul " (steamId=76561198121111197) disconnected early from server (EXIT NOW).
2:41:25 | Player "Paul " (steamId=76561198121111197) disconnected from server.
3:9:17 | Player "Kame" (steamId=76561199372146202) connected to server!
3:26:28 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
3:26:30 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
3:26:31 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
3:27:34 | Player "Nouvo" (steamId=76561198826221661) connected to server!
3:29:42 | Player "Mick" (steamId=76561198061747392) connected to server!
3:29:57 | "Mick" (steamid=76561198061747392) toggled freecam
3:30:26 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<6560.002441, 58.060051, 6342.835449>)
3:30:28 | "Mick" (steamid=76561198061747392) toggled freecam
3:31:17 | Player "Prague" (steamId=76561198065207038) connected to server!
3:44:21 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
3:44:24 | Player "Mick" (steamId=76561198061747392) disconnected from server.
3:45:46 | Player "Mick" (steamId=76561198061747392) connected to server!
3:50:30 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
3:50:33 | Player "Mick" (steamId=76561198061747392) disconnected from server.
3:52:29 | Player "Mick" (steamId=76561198061747392) connected to server!
3:57:34 | Player "exact" (steamId=76561199718636855) connected to server!
4:1:3 | Player "Prague" (steamId=76561198065207038) initiated disconnect process...
4:1:6 | Player "Prague" (steamId=76561198065207038) disconnected from server.
4:1:35 | Player "Prague" (steamId=76561198065207038) connected to server!
4:8:7 | Player "Nouvo" (steamId=76561198826221661) initiated disconnect process...
4:8:8 | Player "Nouvo" (steamId=76561198826221661) disconnected early from server (EXIT NOW).
4:8:10 | Player "Nouvo" (steamId=76561198826221661) disconnected from server.
4:9:32 | Player "Kame" (steamId=76561199372146202) initiated disconnect process...
4:9:35 | Player "Kame" (steamId=76561199372146202) disconnected from server.
4:35:24 | Player "Paul " (steamId=76561198121111197) connected to server!
4:49:10 | "Mick" (steamid=76561198061747392) toggled godmode
4:50:2 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<2962.201660, 22.591845, 3850.404053>)
4:50:56 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<2925.912842, 22.450001, 3734.018311>)
4:52:41 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
4:52:44 | Player "Mick" (steamId=76561198061747392) disconnected from server.
5:15:52 | Player "Prague" (steamId=76561198065207038) initiated disconnect process...
5:15:55 | Player "Prague" (steamId=76561198065207038) disconnected from server.
5:16:23 | Player "Prague" (steamId=76561198065207038) connected to server!
5:45:12 | Player "Waistband Tucker" (steamId=76561198128229822) connected to server!
5:57:53 | Player "KOG" (steamId=76561198104966670) connected to server!
6:6:42 | Player "exact" (steamId=76561199718636855) initiated disconnect process...
6:6:45 | Player "exact" (steamId=76561199718636855) disconnected from server.
6:9:15 | Player "KOG" (steamId=76561198104966670) initiated disconnect process...
6:9:17 | Player "KOG" (steamId=76561198104966670) disconnected early from server (EXIT NOW).
6:9:18 | Player "KOG" (steamId=76561198104966670) disconnected from server.
6:9:36 | Player "Paul " (steamId=76561198121111197) initiated disconnect process...
6:9:39 | Player "Paul " (steamId=76561198121111197) disconnected from server.
6:10:0 | Player "Waistband Tucker" (steamId=76561198128229822) initiated disconnect process...
6:10:3 | Player "Waistband Tucker" (steamId=76561198128229822) disconnected from server.
6:10:42 | Player "Prague" (steamId=76561198065207038) initiated disconnect process...
