=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-8_9-4-16
====================================================================================
9:4:16 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
9:4:16 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
9:4:16 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
9:4:16 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
9:4:16 | [PermissionManager] Perm (MenuBansManager) has been registered!
9:4:16 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
9:4:16 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
9:4:16 | [PermissionManager] Perm (MenuWebHooks) has been registered!
9:4:16 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
9:4:16 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
9:4:16 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
9:4:16 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
9:4:16 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
9:4:16 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
9:4:16 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
9:4:16 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
9:4:16 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
9:4:16 | [PermissionManager] Adding Super Admin (76561198061747392)
9:4:16 | [PermissionManager] Adding Super Admin (76561198413928129)
9:4:16 | [PermissionManager] Loaded UserGroups.json
9:4:16 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
9:4:16 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
9:4:16 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
9:4:16 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
9:4:16 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
9:4:16 | Building Sets Loaded: 0
9:4:16 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
9:9:6 | Player "Mick" (steamId=76561198061747392) connected to server!
9:9:39 | "Mick" (steamid=76561198061747392) Spawned Item: (Ammo_9x19)
9:10:35 | "Mick" (steamid=76561198061747392) toggled freecam
9:10:36 | "Mick" (steamid=76561198061747392) toggled freecam
9:11:16 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<5401.290039, 2.451898, 7607.100098>)
9:11:16 | "Mick": (steamid=76561198061747392) teleported to (pos=5401.29,0,7607.1)
9:22:23 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5398.220703, 2.555934, 7603.520508>)
9:22:45 | "Mick" (steamid=76561198061747392) Spawned Item: (Hatchback_02)
9:22:49 | "Mick" (steamid=76561198061747392) Spawned Item: (Hatchback_02)
9:30:10 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<1872.130005, 5.228248, 9475.120117>)
9:30:10 | "Mick": (steamid=76561198061747392) teleported to (pos=1872.13,0,9475.12)
9:30:19 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<1833.542480, 1.558793, 9484.487305>)
9:30:24 | "Mick" (steamid=76561198061747392) toggled freecam
9:30:51 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5412.243652, 3.317502, 7579.709961>)
9:31:2 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5393.513184, 10.510428, 7574.667480>)
9:31:3 | "Mick" (steamid=76561198061747392) toggled freecam
9:35:39 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5354.607422, 2.610004, 7575.418457>)
10:24:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5375.376465, 2.610009, 7517.883301>)
10:24:49 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5392.610352, 2.610003, 7534.322754>)
10:25:2 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<5552.959961, 74.000000, 3458.929932>)
10:25:2 | "Mick": (steamid=76561198061747392) teleported to (pos=5552.96,0,3458.93)
10:25:7 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5544.751465, 73.999969, 3487.508057>)
10:25:8 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5533.520020, 74.847809, 3503.793945>)
10:25:9 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5499.623535, 74.000046, 3551.409912>)
10:25:10 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5507.866211, 74.000000, 3564.145508>)
10:25:11 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5507.810059, 74.000000, 3584.988770>)
10:25:27 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5525.569824, 73.999992, 3599.219482>)
10:25:51 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5533.298828, 74.000000, 3609.758545>)
10:26:27 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5518.708496, 73.999992, 3606.886475>)
10:26:28 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5521.858398, 73.999992, 3597.672852>)
10:26:41 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5523.208984, 74.000000, 3604.694336>)
10:26:41 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5523.484375, 74.000000, 3615.253174>)
10:26:52 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5523.381836, 73.999992, 3616.197998>)
10:26:53 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5506.704590, 74.000015, 3611.070557>)
10:26:54 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5493.625488, 74.000008, 3607.351563>)
10:26:54 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5488.151367, 74.076118, 3602.165771>)
10:26:59 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5489.478027, 74.076118, 3580.849121>)
10:27:2 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5478.322754, 74.076118, 3587.833740>)
10:27:3 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5472.538086, 74.532143, 3596.695068>)
10:27:42 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5462.360840, 74.106186, 3629.104736>)
10:27:42 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5453.270996, 73.999992, 3637.719482>)
10:28:37 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5436.819336, 74.000000, 3676.029053>)
10:28:38 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5425.247070, 74.000015, 3675.197998>)
10:28:38 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5386.578125, 74.000000, 3662.909424>)
10:28:45 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5386.770020, 74.000000, 3624.082520>)
10:28:45 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5395.187988, 74.000000, 3603.751465>)
10:28:46 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5404.183594, 74.000000, 3582.097656>)
10:28:46 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5413.119629, 74.000000, 3559.789795>)
10:28:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5426.795410, 73.844734, 3531.925537>)
10:32:46 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5424.020508, 73.999992, 3563.859375>)
10:32:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5426.380859, 74.453194, 3594.578369>)
10:32:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5431.987305, 74.317497, 3634.875244>)
10:32:48 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5439.403320, 73.999977, 3681.156982>)
10:33:37 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5427.257324, 74.000008, 3696.504150>)
10:33:37 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5409.182617, 74.000000, 3710.062256>)
10:33:41 | "Mick" (steamid=76561198061747392) toggled godmode
10:33:43 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5385.188477, 74.070518, 3734.589355>)
10:33:45 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5361.436523, 73.999985, 3759.839111>)
10:33:46 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5347.321777, 74.000000, 3774.097412>)
10:33:46 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5332.789063, 74.000008, 3788.812500>)
10:33:50 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5315.618652, 75.196106, 3801.751953>)
10:33:52 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5281.240234, 72.717552, 3856.247803>)
10:33:58 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5253.787109, 74.000000, 3874.757813>)
10:34:10 | "Mick" (steamid=76561198061747392) toggled freecam
10:42:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5626.034668, 94.200058, 3694.562012>)
10:42:58 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5626.476563, 88.800056, 3698.483643>)
10:45:2 | "Mick" (steamid=76561198061747392) toggled freecam
10:45:7 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<5393.740234, 2.610000, 7510.000000>)
10:45:7 | "Mick": (steamid=76561198061747392) teleported to (pos=5393.74,0,7510)
10:45:12 | "Mick" (steamid=76561198061747392) toggled freecam
10:45:21 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<5409.838867, 2.334379, 7617.891602>)
10:45:21 | "Mick" (steamid=76561198061747392) toggled freecam
10:45:23 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
10:45:26 | Player "Mick" (steamId=76561198061747392) disconnected from server.
