=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-12_0-13-6
====================================================================================
0:13:6 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:13:6 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
0:13:6 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
0:13:6 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:13:6 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:13:6 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
0:13:6 | [PermissionManager] Adding Super Admin (76561198413928129)
0:13:6 | [PermissionManager] Adding Super Admin (76561198061747392)
0:13:6 | [PermissionManager] Loaded UserGroups.json
0:13:6 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:13:6 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:13:6 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:13:6 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:13:6 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:13:6 | Building Sets Loaded: 2
0:13:6 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
1:59:59 | Player "bajing" (steamId=76561198413172261) connected to server!
2:59:49 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
2:59:52 | Player "bajing" (steamId=76561198413172261) disconnected from server.
3:7:36 | Player "bajing" (steamId=76561198413172261) connected to server!
3:15:17 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
3:15:20 | Player "bajing" (steamId=76561198413172261) disconnected from server.
3:44:55 | Player "bajing" (steamId=76561198413172261) connected to server!
3:49:24 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
3:49:27 | Player "bajing" (steamId=76561198413172261) disconnected from server.
3:50:11 | Player "bajing" (steamId=76561198413172261) connected to server!
3:54:54 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
3:54:57 | Player "bajing" (steamId=76561198413172261) disconnected from server.
6:8:21 | Player "Kyrie" (steamId=76561198892824085) connected to server!
6:14:13 | Player "bajing" (steamId=76561198413172261) connected to server!
6:30:59 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
6:31:2 | Player "bajing" (steamId=76561198413172261) disconnected from server.
6:37:9 | Player "bajing" (steamId=76561198413172261) connected to server!
8:6:56 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
8:6:59 | Player "bajing" (steamId=76561198413172261) disconnected from server.
8:46:28 | Player "bajing" (steamId=76561198413172261) connected to server!
9:22:29 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
9:22:30 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
9:22:32 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
9:46:43 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
9:46:46 | Player "bajing" (steamId=76561198413172261) disconnected from server.
10:25:27 | Player "bajing" (steamId=76561198413172261) connected to server!
10:27:34 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
10:27:37 | Player "bajing" (steamId=76561198413172261) disconnected from server.
11:13:45 | Player "The Penguin Explorer" (steamId=76561199380565467) connected to server!
11:16:2 | Player "Kyrie" (steamId=76561198892824085) connected to server!
11:55:3 | Player "The Penguin Explorer" (steamId=76561199380565467) initiated disconnect process...
11:55:6 | Player "The Penguin Explorer" (steamId=76561199380565467) disconnected from server.
11:55:35 | Player "The Penguin Explorer" (steamId=76561199380565467) connected to server!
12:10:48 | Player "The Penguin Explorer" (steamId=76561199380565467) initiated disconnect process...
12:10:48 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
