=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-5_4-37-3
====================================================================================
4:37:3 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
4:37:3 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
4:37:3 | [PermissionManager] Perm (MenuBansManager) has been registered!
4:37:3 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
4:37:3 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
4:37:3 | [PermissionManager] Perm (MenuWebHooks) has been registered!
4:37:3 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
4:37:3 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
4:37:3 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
4:37:3 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
4:37:3 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
4:37:3 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
4:37:3 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
4:37:3 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
4:37:3 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
4:37:3 | [PermissionManager] Adding Super Admin (76561198413928129)
4:37:3 | [PermissionManager] Adding Super Admin (76561198061747392)
4:37:3 | [PermissionManager] Loaded UserGroups.json
4:37:3 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
4:37:3 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
4:37:3 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
4:37:3 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
4:37:3 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
4:37:3 | Building Sets Loaded: 2
4:37:3 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
4:41:1 | Player "Kyrie" (steamId=76561198892824085) connected to server!
4:41:3 | Player "Mick" (steamId=76561198061747392) connected to server!
4:41:3 | Player "Prague" (steamId=76561198065207038) connected to server!
4:42:34 | Player "bajing" (steamId=76561198413172261) connected to server!
4:44:18 | "Mick" (steamid=76561198061747392) toggled godmode
4:44:31 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<3726.030029, 20.430000, 6442.160156>)
4:44:31 | "Mick": (steamid=76561198061747392) teleported to (pos=3726.03,0,6442.16)
4:44:41 | "76561198061747392" (steamid=76561198061747392) teleported to (pos=<7148.709961, 41.417908, 4771.100098>)
4:44:41 | "Mick": (steamid=76561198061747392) teleported to (pos=7148.71,0,4771.1)
4:44:44 | "Mick" (steamid=76561198061747392) toggled freecam
4:44:47 | "Mick" (steamid=76561198061747392) teleported to crosshair (pos=<7150.621582, 84.639359, 4773.561523>)
4:44:47 | "Mick" (steamid=76561198061747392) toggled freecam
4:45:9 | "Mick" (steamid=76561198061747392) toggled godmode
5:30:46 | "Mick" (steamid=76561198061747392) toggled freecam
5:31:31 | "Mick" (steamid=76561198061747392) toggled freecam
5:57:1 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
5:57:2 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
5:57:4 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
5:57:33 | Player "Kyrie" (steamId=76561198892824085) connected to server!
6:31:12 | Player "The Penguin Explorer" (steamId=76561198413928129) connected to server!
6:31:31 | "The Penguin Explorer" (steamid=76561198413928129) toggled godmode
6:31:40 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<10154.190430, 21.770012, 10835.035156>)
6:32:8 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
6:32:25 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<8363.109375, 5.129993, 9243.813477>)
6:32:36 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
6:33:21 | "The Penguin Explorer" (steamid=76561198413928129) Spawned Item: (TruckBattery)
6:33:22 | "The Penguin Explorer" (steamid=76561198413928129) Spawned Item: (TruckBattery)
6:33:46 | "The Penguin Explorer" (steamid=76561198413928129) Spawned Item: (WaterBottle)
6:35:30 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
6:35:36 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<8294.697266, 5.129996, 8789.428711>)
6:35:38 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
6:36:36 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<6619.790039, 15.090000, 6451.430176>)
6:36:36 | "The Penguin Explorer": (steamid=76561198413928129) teleported to (pos=6619.79,0,6451.43)
6:42:18 | "The Penguin Explorer" (steamid=76561198413928129) toggled freecam
6:42:59 | "The Penguin Explorer" (steamid=76561198413928129) teleported to crosshair (pos=<8472.483398, 53.699997, 9132.573242>)
6:43:3 | Player "The Penguin Explorer" (steamId=76561198413928129) initiated disconnect process...
6:43:6 | Player "The Penguin Explorer" (steamId=76561198413928129) disconnected from server.
6:49:44 | Player "The Penguin Explorer" (steamId=76561199380565467) connected to server!
7:3:9 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
7:3:12 | Player "bajing" (steamId=76561198413172261) disconnected from server.
7:54:27 | Player "The Penguin Explorer" (steamId=76561199380565467) initiated disconnect process...
7:54:30 | Player "The Penguin Explorer" (steamId=76561199380565467) disconnected from server.
8:9:52 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
8:9:53 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
8:9:55 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
9:37:38 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
9:37:41 | Player "Mick" (steamId=76561198061747392) disconnected from server.
9:38:22 | Player "bajing" (steamId=76561198413172261) connected to server!
9:38:23 | Player "Mick" (steamId=76561198061747392) connected to server!
9:49:16 | Player "Kyrie" (steamId=76561198892824085) connected to server!
10:0:9 | Player "The Penguin Explorer" (steamId=76561199380565467) connected to server!
10:7:10 | Player "Prague" (steamId=76561198065207038) initiated disconnect process...
10:7:13 | Player "Prague" (steamId=76561198065207038) disconnected from server.
10:7:14 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
10:7:17 | Player "Mick" (steamId=76561198061747392) disconnected from server.
11:47:15 | Player "The Penguin Explorer" (steamId=76561199380565467) initiated disconnect process...
11:47:18 | Player "The Penguin Explorer" (steamId=76561199380565467) disconnected from server.
11:47:34 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
11:47:36 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
11:47:37 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
11:57:2 | Player "Kyrie" (steamId=76561198892824085) connected to server!
12:8:41 | Player "Kyrie" (steamId=76561198892824085) initiated disconnect process...
12:8:42 | Player "Kyrie" (steamId=76561198892824085) disconnected early from server (EXIT NOW).
12:8:44 | Player "Kyrie" (steamId=76561198892824085) disconnected from server.
12:9:5 | Player "bajing" (steamId=76561198413172261) initiated disconnect process...
12:9:8 | Player "bajing" (steamId=76561198413172261) disconnected from server.
