=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-7_0-13-2
====================================================================================
0:13:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
0:13:2 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
0:13:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
0:13:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
0:13:2 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
0:13:2 | [PermissionManager] Adding Super Admin (76561198413928129)
0:13:2 | [PermissionManager] Adding Super Admin (76561198061747392)
0:13:2 | [PermissionManager] Loaded UserGroups.json
0:13:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
0:13:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
0:13:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
0:13:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
0:13:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
0:13:2 | Building Sets Loaded: 2
0:13:2 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
0:22:16 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) connected to server!
1:31:27 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) initiated disconnect process...
1:31:30 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) disconnected from server.
1:46:25 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) connected to server!
2:26:56 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) initiated disconnect process...
2:26:59 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) disconnected from server.
4:36:16 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) connected to server!
4:40:21 | Player "OneTimeMarv" (steamId=76561197996405819) connected to server!
4:50:59 | Player "OneTimeMarv" (steamId=76561197996405819) disconnected from server.
4:50:59 | Player "OneTimeMarv" (steamId=76561197996405819) initiated disconnect process...
5:50:55 | Player "Sikeman" (steamId=76561198184787373) connected to server!
5:56:28 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) initiated disconnect process...
5:59:40 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) connected to server!
6:9:15 | Player "OldMateRocky" (steamId=76561198077581550) connected to server!
6:31:1 | Player "Penguin" (steamId=76561198413928129) connected to server!
6:31:10 | "Penguin" (steamid=76561198413928129) toggled godmode
6:31:36 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<6853.399902, 2.760000, 1520.849976>)
6:31:36 | "Penguin": (steamid=76561198413928129) teleported to (pos=6853.4,0,1520.85)
6:31:54 | "Penguin" (steamid=76561198413928129) toggled freecam
6:32:2 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<6318.277832, 33.329144, 998.627991>)
6:35:33 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<6540.217773, 36.892796, 1480.145996>)
6:37:38 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<7200.803223, 0.638895, 470.880219>)
6:37:40 | "Penguin" (steamid=76561198413928129) toggled freecam
6:38:7 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<1057.839966, 37.605881, 898.835022>)
6:38:7 | "Penguin": (steamid=76561198413928129) teleported to (pos=1057.84,0,898.835)
6:38:7 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<1057.839966, 37.605881, 898.835022>)
6:38:7 | "Penguin": (steamid=76561198413928129) teleported to (pos=1057.84,0,898.835)
6:39:3 | "Penguin" (steamid=76561198413928129) toggled godmode
6:46:50 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) initiated disconnect process...
6:46:53 | Player "[GOB] Old Timer:):)" (steamId=76561198044480151) disconnected from server.
6:59:35 | "Penguin" (steamid=76561198413928129) toggled godmode
7:0:31 | Player "Rassad" (steamId=76561197982802725) connected to server!
7:0:53 | "Penguin" (steamid=76561198413928129) toggled godmode
7:16:34 | "Penguin" (steamid=76561198413928129) toggled godmode
7:26:38 | "Penguin" (steamid=76561198413928129) /heal used on: "Penguin" (steamid=76561198413928129)
7:26:43 | "Penguin" (steamid=76561198413928129) toggled godmode
7:26:44 | "Penguin" (steamid=76561198413928129) /heal used on: "Penguin" (steamid=76561198413928129)
7:26:53 | "Penguin" (steamid=76561198413928129) toggled godmode
7:26:55 | "Penguin" (steamid=76561198413928129) toggled godmode
7:27:41 | Player "OldMateRocky" (steamId=76561198077581550) disconnected from server.
7:27:41 | Player "OldMateRocky" (steamId=76561198077581550) initiated disconnect process...
7:30:41 | Player "Penguin" (steamId=76561198413928129) initiated disconnect process...
7:30:43 | Player "Penguin" (steamId=76561198413928129) disconnected early from server (EXIT NOW).
7:30:44 | Player "Penguin" (steamId=76561198413928129) disconnected from server.
7:39:30 | Player "Sikeman" (steamId=76561198184787373) initiated disconnect process...
7:39:33 | Player "Sikeman" (steamId=76561198184787373) disconnected from server.
7:55:8 | Player "Rassad" (steamId=76561197982802725) initiated disconnect process...
7:55:11 | Player "Rassad" (steamId=76561197982802725) disconnected from server.
