=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-8-21_13-44-3
====================================================================================
13:44:3 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
13:44:3 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
13:44:3 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
13:44:3 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
13:44:3 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
13:44:3 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
13:44:3 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
13:44:3 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
13:44:3 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
13:44:3 | [PermissionManager] Adding Super Admin (76561198413928129)
13:44:3 | [PermissionManager] Adding Super Admin (76561198061747392)
13:44:3 | [PermissionManager] Adding Super Admin (76561198065207038)
13:44:3 | [PermissionManager] Loaded UserGroups.json
13:44:3 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
13:44:3 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
13:44:3 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
13:44:3 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
13:44:3 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
13:44:3 | Building Sets Loaded: 2
13:44:3 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
13:44:3 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
13:47:32 | Player "P E N G U I N" (steamId=76561198413928129) connected to server!
13:47:37 | "P E N G U I N" (steamid=76561198413928129) toggled godmode
13:47:41 | "P E N G U I N" (steamid=76561198413928129) gave unlimited ammo to (steamid=76561198413928129)
13:47:44 | [WeatherManager] Send Data Count is 0
13:47:49 | [Time Manager] Setting Date to 2025/9/20 6:51
13:48:9 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:9 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:9 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:9 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:10 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:10 | "P E N G U I N" (steamid=76561198413928129) Spawned Item: (CBD_LootroomC4)
13:48:16 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:48:20 | "P E N G U I N" (steamid=76561198413928129) teleported to crosshair (pos=<1995.100098, 15.570002, 582.733459>)
13:48:21 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:48:36 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:49:15 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:49:54 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:49:59 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:53:12 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<1993.540039, 15.570000, 565.203979>)
13:53:12 | "P E N G U I N": (steamid=76561198413928129) teleported to (pos=1993.54,0,565.204)
13:55:49 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:55:53 | "P E N G U I N" (steamid=76561198413928129) teleported to crosshair (pos=<1985.507568, 25.048056, 557.944824>)
13:55:54 | "P E N G U I N" (steamid=76561198413928129) toggled freecam
13:56:58 | "P E N G U I N" (steamid=76561198413928129) deleted object "OffroadHatchback" (pos=<1983.932495, 26.509682, 554.527649>)
13:57:2 | "P E N G U I N" (steamid=76561198413928129) deleted object "OffroadHatchback" (pos=<1984.802002, 25.953751, 554.667114>)
13:57:19 | Player "P E N G U I N" (steamId=76561198413928129) initiated disconnect process...
13:57:21 | Player "P E N G U I N" (steamId=76561198413928129) disconnected early from server (EXIT NOW).
13:57:24 | Player "P E N G U I N" (steamId=76561198413928129) disconnected from server.
