=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-7-29_11-23-2
====================================================================================
11:23:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
11:23:2 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
11:23:2 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
11:23:2 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
11:23:2 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
11:23:2 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
11:23:2 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
11:23:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
11:23:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
11:23:2 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
11:23:2 | [PermissionManager] Adding Super Admin (76561198413928129)
11:23:2 | [PermissionManager] Adding Super Admin (76561198061747392)
11:23:2 | [PermissionManager] Adding Super Admin (76561198065207038)
11:23:2 | [PermissionManager] Loaded UserGroups.json
11:23:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
11:23:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
11:23:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
11:23:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
11:23:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
11:23:2 | Building Sets Loaded: 2
11:23:2 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
11:32:39 | Player "Mick" (steamId=76561198061747392) connected to server!
11:33:2 | Player "Miko" (steamId=76561198413928129) connected to server!
11:33:18 | "Miko" (steamid=76561198413928129) toggled godmode
11:33:24 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<2103.469971, 47.483212, 12176.900391>)
11:33:24 | "Miko": (steamid=76561198413928129) teleported to (pos=2103.47,0,12176.9)
11:33:45 | "Miko" (steamid=76561198413928129) Spawned Item: (TerritoryFlagKit)
11:33:45 | "Miko" (steamid=76561198413928129) Spawned Item: (TerritoryFlagKit)
11:34:50 | "Miko" (steamid=76561198413928129) toggled godmode
11:34:57 | "Miko" (steamid=76561198413928129) executed kill command on: "76561198413928129"
11:36:46 | "76561198413928129" (steamid=76561198413928129) teleported to (pos=<2136.399902, 57.641991, 12169.700195>)
11:36:46 | "Miko": (steamid=76561198413928129) teleported to (pos=2136.4,0,12169.7)
11:38:16 | "Miko" (steamid=76561198413928129) toggled godmode
11:38:18 | "Miko" (steamid=76561198413928129) toggled godmode
11:38:18 | "Miko" (steamid=76561198413928129) /heal used on: "Miko" (steamid=76561198413928129)
11:38:21 | "Miko" (steamid=76561198413928129) /heal used on: "Miko" (steamid=76561198413928129)
11:38:22 | "Miko" (steamid=76561198413928129) /heal used on: "Miko" (steamid=76561198413928129)
11:38:22 | "Miko" (steamid=76561198413928129) /heal used on: "Miko" (steamid=76561198413928129)
11:38:22 | "Miko" (steamid=76561198413928129) toggled godmode
11:38:47 | "Mick" (steamid=76561198061747392) toggled freecam
11:39:54 | "Mick" (steamid=76561198061747392) toggled freecam
11:40:22 | Player "Miko" (steamId=76561198413928129) initiated disconnect process...
11:40:25 | Player "Miko" (steamId=76561198413928129) disconnected from server.
11:40:26 | Player "Mick" (steamId=76561198061747392) initiated disconnect process...
11:40:29 | Player "Mick" (steamId=76561198061747392) disconnected from server.
