Loot System Logs Active: 2025_8_28-18_16_12
18_16_12 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_8_28-15_26_22.log
18_18_37 | INFO | Raycast hit surface at: <6941.457031, 26.129999, 2198.786621>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6941.457031, 26.129999, 2198.786621>
18_18_37 | INFO | Surface type at position <6941.457031, 26.129999, 2198.786621> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6935.597168, 26.129999, 2238.528564>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6935.597168, 26.129999, 2238.528564>
18_18_37 | INFO | Surface type at position <6935.597168, 26.129999, 2238.528564> is concrete_ext
18_18_37 | INFO | Raycast hit surface at: <6920.807617, 26.129999, 2237.220947>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6920.807617, 26.129999, 2237.220947>
18_18_37 | INFO | Surface type at position <6920.807617, 26.129999, 2237.220947> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6911.650879, 26.129999, 2173.310059>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6911.650879, 26.129999, 2173.310059>
18_18_37 | INFO | Surface type at position <6911.650879, 26.129999, 2173.310059> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6943.434570, 26.129999, 2200.373535>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6943.434570, 26.129999, 2200.373535>
18_18_37 | INFO | Surface type at position <6943.434570, 26.129999, 2200.373535> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6933.295898, 26.264978, 2213.160156>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6933.295898, 26.264978, 2213.160156>
18_18_37 | INFO | Surface type at position <6933.295898, 26.264978, 2213.160156> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6900.165039, 26.129999, 2184.694092>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6900.165039, 26.129999, 2184.694092>
18_18_37 | INFO | Surface type at position <6900.165039, 26.129999, 2184.694092> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6894.467285, 26.129999, 2230.303467>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6894.467285, 26.129999, 2230.303467>
18_18_37 | INFO | Surface type at position <6894.467285, 26.129999, 2230.303467> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6917.940430, 26.264978, 2210.333740>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6917.940430, 26.264978, 2210.333740>
18_18_37 | INFO | Surface type at position <6917.940430, 26.264978, 2210.333740> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6915.890625, 26.307974, 2225.568115>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6915.890625, 26.307974, 2225.568115>
18_18_37 | INFO | Surface type at position <6915.890625, 26.307974, 2225.568115> is concrete_ext
18_18_37 | INFO | Raycast hit surface at: <6927.705078, 26.264978, 2201.283203>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6927.705078, 26.264978, 2201.283203>
18_18_37 | INFO | Surface type at position <6927.705078, 26.264978, 2201.283203> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6924.305664, 26.129999, 2233.702148>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6924.305664, 26.129999, 2233.702148>
18_18_37 | INFO | Surface type at position <6924.305664, 26.129999, 2233.702148> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6933.422363, 26.264978, 2202.464844>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6933.422363, 26.264978, 2202.464844>
18_18_37 | INFO | Surface type at position <6933.422363, 26.264978, 2202.464844> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6912.687988, 26.264978, 2208.497314>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6912.687988, 26.264978, 2208.497314>
18_18_37 | INFO | Surface type at position <6912.687988, 26.264978, 2208.497314> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6951.268066, 26.129999, 2199.936768>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6951.268066, 26.129999, 2199.936768>
18_18_37 | INFO | Surface type at position <6951.268066, 26.129999, 2199.936768> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6933.782715, 26.129999, 2167.114746>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6933.782715, 26.129999, 2167.114746>
18_18_37 | INFO | Surface type at position <6933.782715, 26.129999, 2167.114746> is cp_concrete1
18_18_37 | INFO | Raycast hit surface at: <6920.206055, 26.264978, 2204.389648>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6920.206055, 26.264978, 2204.389648>
18_18_37 | INFO | Surface type at position <6920.206055, 26.264978, 2204.389648> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6890.711426, 26.129999, 2195.433350>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6890.711426, 26.129999, 2195.433350>
18_18_37 | INFO | Surface type at position <6890.711426, 26.129999, 2195.433350> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6898.142090, 26.994154, 2192.050781>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6898.142090, 26.994154, 2192.050781>
18_18_37 | INFO | Surface type at position <6898.142090, 26.994154, 2192.050781> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6887.350586, 26.129999, 2201.959229>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6887.350586, 26.129999, 2201.959229>
18_18_37 | INFO | Surface type at position <6887.350586, 26.129999, 2201.959229> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6927.496582, 26.129999, 2231.383057>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6927.496582, 26.129999, 2231.383057>
18_18_37 | INFO | Surface type at position <6927.496582, 26.129999, 2231.383057> is concrete_ext
18_18_37 | INFO | Raycast hit surface at: <6933.500977, 26.129999, 2240.275879>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6933.500977, 26.129999, 2240.275879>
18_18_37 | INFO | Surface type at position <6933.500977, 26.129999, 2240.275879> is concrete_ext
18_18_37 | INFO | Raycast hit surface at: <6929.896973, 26.129999, 2231.220947>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6929.896973, 26.129999, 2231.220947>
18_18_37 | INFO | Surface type at position <6929.896973, 26.129999, 2231.220947> is concrete_ext
18_18_37 | INFO | Raycast hit surface at: <6929.823242, 26.264978, 2199.373291>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6929.823242, 26.264978, 2199.373291>
18_18_37 | INFO | Surface type at position <6929.823242, 26.264978, 2199.373291> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6919.579590, 26.264978, 2210.896240>
18_18_37 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6919.579590, 26.264978, 2210.896240>
18_18_37 | INFO | Surface type at position <6919.579590, 26.264978, 2210.896240> is cp_grass
18_18_37 | INFO | Raycast hit surface at: <6913.854004, 26.129999, 2229.020264>
18_18_37 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6913.854004, 26.129999, 2229.020264>
18_18_37 | INFO | Surface type at position <6913.854004, 26.129999, 2229.020264> is cp_concrete1
18_18_37 | INFO | Spawning loot box at position: <6909.319824, 26.129999, 2213.879883>
18_18_37 | INFO | Random loot table selected from user setting file: Military
18_18_37 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6909.319824, 26.129999, 2213.879883>
18_18_37 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6909.319824, 26.129999, 2213.879883>
18_18_37 | ERROR | Could Not Spawn Loot Item: MilitaryBeret at <6909.319824, 26.129999, 2213.879883>
18_18_37 | INFO | Successfully spawned loot box at position: <6909.319824, 26.129999, 2213.879883>
18_18_37 | INFO | Spawning loot box at position: <6910.319824, 26.129999, 2198.879883>
18_18_37 | INFO | Random loot table selected from user setting file: Military
18_18_37 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6910.319824, 26.129999, 2198.879883>
18_18_37 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6910.319824, 26.129999, 2198.879883>
18_18_37 | ERROR | Could Not Spawn Loot Item: MilitaryBeret at <6910.319824, 26.129999, 2198.879883>
18_18_37 | INFO | Successfully spawned loot box at position: <6910.319824, 26.129999, 2198.879883>
18_18_37 | INFO | Spawning loot box at position: <6929.319824, 26.129999, 2206.879883>
18_18_37 | ERROR | Could not attach part: carbattery to any available slot on vehicle: URAL_375_1964
18_18_37 | ERROR | Not Enough Loot In The List Compared To The Min Loot Amount for box at <6929.319824, 26.129999, 2206.879883>
18_18_37 | INFO | UnlockLootRoom: No sound is set to play for loot room 'Airfield Base'.
