Loot System Logs Active: 2025_8_28-18_53_4
18_53_4 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_8_28-15_52_57.log
18_57_21 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: MilitaryBeret at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: NightVisionGoggles at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: RubberBox_380ACP at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: RubberBox_45ACP at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: Ammo_45ACPRubber at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: Ammo_9x19Rubber at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: Ammo_380Rubber at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: PressWdie at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: PressWdieWattachmentplate at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: Presswdiemechismhandle at <6910.319824, 26.129999, 2198.879883>
18_57_21 | ERROR | Could Not Spawn Loot Item: PresswithMechanismhandle at <6910.319824, 26.129999, 2198.879883>
18_57_21 | INFO | Successfully spawned loot box at position: <6910.319824, 26.129999, 2198.879883>
18_57_21 | INFO | Spawning loot box at position: <6929.319824, 26.129999, 2206.879883>
18_57_21 | ERROR | Could not attach part: carbattery to any available slot on vehicle: URAL_375_1964
18_57_21 | ERROR | Not Enough Loot In The List Compared To The Min Loot Amount for box at <6929.319824, 26.129999, 2206.879883>
18_57_21 | INFO | UnlockLootRoom: No sound is set to play for loot room 'Airfield Base'.
