Loot System Logs Active: 2025_8_28-17_40_31
17_40_31 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_8_22-7_50_40.log
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6916.787109, 26.264978, 2206.096436>
17_42_22 | INFO | Surface type at position <6916.787109, 26.264978, 2206.096436> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6923.122559, 26.264978, 2207.353516>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6923.122559, 26.264978, 2207.353516>
17_42_22 | INFO | Surface type at position <6923.122559, 26.264978, 2207.353516> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6915.094238, 26.129999, 2165.820068>
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6915.094238, 26.129999, 2165.820068>
17_42_22 | INFO | Surface type at position <6915.094238, 26.129999, 2165.820068> is dirt_ext
17_42_22 | INFO | Raycast hit surface at: <6934.429199, 26.129999, 2239.585205>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6934.429199, 26.129999, 2239.585205>
17_42_22 | INFO | Surface type at position <6934.429199, 26.129999, 2239.585205> is concrete_ext
17_42_22 | INFO | Raycast hit surface at: <6920.187988, 26.264978, 2205.732422>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6920.187988, 26.264978, 2205.732422>
17_42_22 | INFO | Surface type at position <6920.187988, 26.264978, 2205.732422> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6931.171387, 26.264978, 2215.313721>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6931.171387, 26.264978, 2215.313721>
17_42_22 | INFO | Surface type at position <6931.171387, 26.264978, 2215.313721> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6893.017578, 26.305826, 2233.135742>
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6893.017578, 26.305826, 2233.135742>
17_42_22 | INFO | Surface type at position <6893.017578, 26.305826, 2233.135742> is concrete_ext
17_42_22 | INFO | Raycast hit surface at: <6883.442383, 26.129999, 2200.831787>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6883.442383, 26.129999, 2200.831787>
17_42_22 | INFO | Surface type at position <6883.442383, 26.129999, 2200.831787> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6904.026367, 26.129999, 2231.674072>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6904.026367, 26.129999, 2231.674072>
17_42_22 | INFO | Surface type at position <6904.026367, 26.129999, 2231.674072> is cp_concrete1
17_42_22 | INFO | Raycast hit surface at: <6923.765625, 26.129999, 2229.977295>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6923.765625, 26.129999, 2229.977295>
17_42_22 | INFO | Surface type at position <6923.765625, 26.129999, 2229.977295> is cp_concrete1
17_42_22 | INFO | Raycast hit surface at: <6896.509277, 26.129999, 2220.621094>
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6896.509277, 26.129999, 2220.621094>
17_42_22 | INFO | Surface type at position <6896.509277, 26.129999, 2220.621094> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6895.328125, 26.129999, 2198.811523>
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6895.328125, 26.129999, 2198.811523>
17_42_22 | INFO | Surface type at position <6895.328125, 26.129999, 2198.811523> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6906.425293, 26.129999, 2239.280273>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6906.425293, 26.129999, 2239.280273>
17_42_22 | INFO | Surface type at position <6906.425293, 26.129999, 2239.280273> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6921.608398, 26.129999, 2216.842773>
17_42_22 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6921.608398, 26.129999, 2216.842773>
17_42_22 | INFO | Surface type at position <6921.608398, 26.129999, 2216.842773> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6937.082031, 26.129999, 2192.443848>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6937.082031, 26.129999, 2192.443848>
17_42_22 | INFO | Surface type at position <6937.082031, 26.129999, 2192.443848> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6908.830566, 26.129999, 2230.425293>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6908.830566, 26.129999, 2230.425293>
17_42_22 | INFO | Surface type at position <6908.830566, 26.129999, 2230.425293> is cp_concrete1
17_42_22 | INFO | Raycast hit surface at: <6953.329590, 26.129999, 2218.407959>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6953.329590, 26.129999, 2218.407959>
17_42_22 | INFO | Surface type at position <6953.329590, 26.129999, 2218.407959> is cp_concrete1
17_42_22 | INFO | Raycast hit surface at: <6956.123535, 26.129999, 2216.693359>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6956.123535, 26.129999, 2216.693359>
17_42_22 | INFO | Surface type at position <6956.123535, 26.129999, 2216.693359> is cp_concrete1
17_42_22 | INFO | Raycast hit surface at: <6924.146484, 26.264978, 2205.838623>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6924.146484, 26.264978, 2205.838623>
17_42_22 | INFO | Surface type at position <6924.146484, 26.264978, 2205.838623> is cp_grass
17_42_22 | INFO | Raycast hit surface at: <6919.795898, 26.264978, 2202.559326>
17_42_22 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6919.795898, 26.264978, 2202.559326>
17_42_22 | INFO | Surface type at position <6919.795898, 26.264978, 2202.559326> is cp_grass
17_42_22 | INFO | Spawning loot box at position: <6909.319824, 26.129999, 2213.879883>
17_42_22 | INFO | Random loot table selected from user setting file: Military
17_42_22 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6909.319824, 26.129999, 2213.879883>
17_42_22 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6909.319824, 26.129999, 2213.879883>
17_42_22 | INFO | Successfully spawned loot box at position: <6909.319824, 26.129999, 2213.879883>
17_42_22 | INFO | Spawning loot box at position: <6910.319824, 26.129999, 2198.879883>
17_42_22 | INFO | Random loot table selected from user setting file: Military
17_42_22 | ERROR | Could Not Spawn Loot Item: MilitaryBeret at <6910.319824, 26.129999, 2198.879883>
17_42_22 | INFO | Successfully spawned loot box at position: <6910.319824, 26.129999, 2198.879883>
17_42_22 | INFO | Spawning loot box at position: <6929.319824, 26.129999, 2206.879883>
17_42_22 | ERROR | Could not attach part: carbattery to any available slot on vehicle: URAL_375_1964
17_42_22 | ERROR | Not Enough Loot In The List Compared To The Min Loot Amount for box at <6929.319824, 26.129999, 2206.879883>
17_42_22 | INFO | UnlockLootRoom: No sound is set to play for loot room 'Airfield Base'.
