Loot System Logs Active: 2025_8_28-17_52_56
17_52_56 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_8_22-8_13_46.log
17_54_44 | INFO | Raycast hit surface at: <6894.080566, 26.129999, 2180.480225>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6894.080566, 26.129999, 2180.480225>
17_54_44 | INFO | Surface type at position <6894.080566, 26.129999, 2180.480225> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6955.283691, 26.129999, 2208.668701>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6955.283691, 26.129999, 2208.668701>
17_54_44 | INFO | Surface type at position <6955.283691, 26.129999, 2208.668701> is cp_concrete1
17_54_44 | INFO | Raycast hit surface at: <6924.919434, 26.129999, 2174.630127>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6924.919434, 26.129999, 2174.630127>
17_54_44 | INFO | Surface type at position <6924.919434, 26.129999, 2174.630127> is cp_concrete1
17_54_44 | INFO | Raycast hit surface at: <6921.611328, 26.129999, 2185.973633>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6921.611328, 26.129999, 2185.973633>
17_54_44 | INFO | Surface type at position <6921.611328, 26.129999, 2185.973633> is cp_concrete1
17_54_44 | INFO | Raycast hit surface at: <6897.242676, 26.129999, 2177.845459>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6897.242676, 26.129999, 2177.845459>
17_54_44 | INFO | Surface type at position <6897.242676, 26.129999, 2177.845459> is cp_concrete1
17_54_44 | INFO | Raycast hit surface at: <6883.469238, 26.129999, 2201.542236>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6883.469238, 26.129999, 2201.542236>
17_54_44 | INFO | Surface type at position <6883.469238, 26.129999, 2201.542236> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6929.791504, 26.129999, 2234.535889>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6929.791504, 26.129999, 2234.535889>
17_54_44 | INFO | Surface type at position <6929.791504, 26.129999, 2234.535889> is concrete_ext
17_54_44 | INFO | Raycast hit surface at: <6904.742676, 26.144053, 2235.708252>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6904.742676, 26.144053, 2235.708252>
17_54_44 | INFO | Surface type at position <6904.742676, 26.144053, 2235.708252> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6932.681641, 26.129999, 2192.606934>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6932.681641, 26.129999, 2192.606934>
17_54_44 | INFO | Surface type at position <6932.681641, 26.129999, 2192.606934> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6911.828613, 26.264978, 2206.717529>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6911.828613, 26.264978, 2206.717529>
17_54_44 | INFO | Surface type at position <6911.828613, 26.264978, 2206.717529> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6925.837891, 26.129999, 2184.186768>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6925.837891, 26.129999, 2184.186768>
17_54_44 | INFO | Surface type at position <6925.837891, 26.129999, 2184.186768> is cp_concrete1
17_54_44 | INFO | Raycast hit surface at: <6922.748535, 26.264978, 2206.106445>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6922.748535, 26.264978, 2206.106445>
17_54_44 | INFO | Surface type at position <6922.748535, 26.264978, 2206.106445> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6884.906250, 26.129999, 2210.975342>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6884.906250, 26.129999, 2210.975342>
17_54_44 | INFO | Surface type at position <6884.906250, 26.129999, 2210.975342> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6929.510742, 26.264978, 2201.086670>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6929.510742, 26.264978, 2201.086670>
17_54_44 | INFO | Surface type at position <6929.510742, 26.264978, 2201.086670> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6921.259277, 26.264978, 2198.589355>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6921.259277, 26.264978, 2198.589355>
17_54_44 | INFO | Surface type at position <6921.259277, 26.264978, 2198.589355> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6906.621582, 26.425083, 2238.111572>
17_54_44 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6906.621582, 26.425083, 2238.111572>
17_54_44 | INFO | Surface type at position <6906.621582, 26.425083, 2238.111572> is concrete_ext
17_54_44 | INFO | Raycast hit surface at: <6921.979492, 26.264978, 2201.378662>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6921.979492, 26.264978, 2201.378662>
17_54_44 | INFO | Surface type at position <6921.979492, 26.264978, 2201.378662> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6908.502441, 26.129999, 2190.537354>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6908.502441, 26.129999, 2190.537354>
17_54_44 | INFO | Surface type at position <6908.502441, 26.129999, 2190.537354> is cp_grass
17_54_44 | INFO | Raycast hit surface at: <6914.871582, 26.264978, 2205.783691>
17_54_44 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6914.871582, 26.264978, 2205.783691>
17_54_44 | INFO | Surface type at position <6914.871582, 26.264978, 2205.783691> is cp_grass
17_54_44 | INFO | Spawning loot box at position: <6909.319824, 26.129999, 2213.879883>
17_54_44 | INFO | Random loot table selected from user setting file: Hunting
17_54_44 | ERROR | Loot table not found in file: Hunting
17_54_44 | ERROR | Failed to load loot from LootTables.json for table: Hunting
17_54_44 | INFO | Spawning loot box at position: <6910.319824, 26.129999, 2198.879883>
17_54_44 | INFO | Random loot table selected from user setting file: Tools
17_54_44 | ERROR | Loot table not found in file: Tools
17_54_44 | ERROR | Failed to load loot from LootTables.json for table: Tools
17_54_44 | INFO | Spawning loot box at position: <6929.319824, 26.129999, 2206.879883>
17_54_44 | ERROR | Could not attach part: carbattery to any available slot on vehicle: URAL_375_1964
17_54_44 | ERROR | Not Enough Loot In The List Compared To The Min Loot Amount for box at <6929.319824, 26.129999, 2206.879883>
17_54_44 | INFO | UnlockLootRoom: No sound is set to play for loot room 'Airfield Base'.
